source_pool,original_train_idx,eval_idx_if_any,question,correct_letter,correct_answer_text,vector_top1_snippet,vector_top1_score,vector_top1_contains_answer_terms,vector_top1_why_irrelevant,reranked_top1_snippet,reranked_top1_original_vector_rank,reranked_top1_score,reranked_top1_contains_answer_terms,evidence_phrase,reranked_top1_why_answer_bearing,score_delta,rank_delta,strict_pass,reviewer_note,vector_hits,rerank_hits
official_random50,65,24,What is the relevant type of coherence for the Young's double-slit interferometer?,E,Diameter of the coherence area (Ac),"In decoherence, an interaction with the field takes the observer into only one determinant constellation of the quantum field, and so all observations align with that new, combined quantum state.  Everett's thesis has inspired Many worlds interpretation, whereby within our universe are predicted to be virtually or potentially infinite parallel worlds that are real, yet each a minuscule distance from the other worlds.",-10.636075973510742,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"In decoherence, an interaction with the field takes the observer into only one determinant constellation of the quantum field, and so all observations align with that new, combined quantum state.  Everett's thesis has inspired Many worlds interpretation, whereby within our universe are predicted to be virtually or potentially infinite parallel worlds that are real, yet each a minuscule distance from the other worlds.",1,-10.636075973510742,False,the | coherence,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | coherence,the | coherence
official_random50,60,25,What is the revised view of the atmosphere's nature based on the time-varying multistability that is associated with the modulation of large-scale processes and aggregated feedback of small-scale processes?,B,"The atmosphere possesses both chaos and order, including emerging organized systems and time-varying forcing from recurrent seasons.",Third atmosphere   The constant re-arrangement of continents by plate tectonics influences the long-term evolution of the atmosphere. Carbon dioxide was transferred to and from large continental carbonate stores. Free oxygen did not exist in the atmosphere until about 2.4 billion years ago. The Great Oxygenation Event is shown by the end of the banded iron formations.  Related pages   Air pollution  Air craft  Refere,-7.77057409286499,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Air is invisible: it cannot be seen by the eye, though a shimmering in hot air can be seen.  Air is one of the 4 classical elements.  Main history  Original atmosphere  At first it was mainly a hydrogen atmosphere. It has changed dramatically on several occasions—for example, the Great Oxygenation Event 2.4 billion years ago, greatly increased oxygen in the atmosphere from practically no oxygen to levels closer to pr",2,-7.100729942321777,True,the | atmosphere | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.6698441505432129,1,False,,the | atmosphere | and,the | atmosphere | and
official_random50,84,26,What is a regular polytope?,C,A regular polytope is a geometric shape whose symmetry group is transitive on its flags.,"Hydrogen has three common isotopes. The most common isotope of hydrogen is called protium (1H), which has one proton and no neutrons. A hydrogen atom that has a proton and a neutron (atomic mass of 2) is called deuterium (2H). Hydrogen with one proton and two neutrons (atomic mass of 3) is called tritium (3H). Protium and deuterium are stable isotopes, while tritium is a radioactive isotope.  The heaviest elements in",-10.931061744689941,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"A cube is a type of polyhedron with all right angles and whose height, width and depth are all the same. It is a type of rectangular prism, which is itself a type of hexahedron.  A cube is one of the simplest mathematical shapes in space. Something that is shaped like a cube can be called cubic. Surface area of cube=6l^2 Lateral Surface area of cube=4l^2 Volume of cube=l^3  Relative 2-dimensional shape  The basic dif",6,-5.89929723739624,True,shape | whose | its,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,5.031764507293701,5,True,,,shape | whose | its
official_random50,67,27,What is the isophotal diameter used for in measuring a galaxy's size?,E,The isophotal diameter is a conventional way of measuring a galaxy's size based on its apparent surface brightness.,"Elliptical galaxy   An elliptical galaxy is a galaxy that has a ellipsoid (3D of ellipse) shape.  This type of galaxy are dominant in universe, especially in galaxy clusters.  The shape ranges from circle, ellipse, and cigar-shaped.  In Hubble Sequence, this shape can be represented as class :  E0 (circle-shape)  E53 (ellipse-shape)  E7 (cigar-shaped) Elliptical galaxies have a large range in size. The giant elliptic",-3.470444679260254,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Size The stellar disk of the Milky Way Galaxy is about 200,000 light-years (9×1017 km) in diameter, and is considered to be, on average, about 1000 light years thick.  It is estimated to contain at least 100 billion stars, and possibly up to 400 billion stars. The figure depends on the number of very low-mass, or dwarf stars, which are hard to detect, especially more than 300 light years from our sun. Therefore, pres",4,-0.7443801164627075,True,the | diameter | way | galaxy | size,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.7260645627975464,3,False,,the | way | galaxy | size | its,the | diameter | way | galaxy | size
official_random50,125,28,What is an order parameter?,D,An order parameter is a measure of the degree of symmetry breaking in a physical system.,"Answering the question  Algorithms are a specific set of instructions or steps on how to complete a task. For example, a computer scientist wants to sort playing cards. There are many ways to sort them - by suits (diamonds, clubs, hearts, and spades) or by numbers (2, 3, 4, 5, 6, 7, 8, 9, 10, Jack, Queen, King, and Ace).  By deciding on a set of steps to sort the cards, the scientist has created an algorithm. The sci",-10.970253944396973,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Generally, streams that form only during and immediately after precipitation are termed ephemeral streams.  Streams in geographic terms are awarded order designations.  A stream of the first order is a blue-line stream which does not have any other blue-line stream feeding into it.  A stream of the second order is one which is formed by the joining of two or more blue-line streams.  A third-order stream is one below ",2,-4.812406063079834,False,order | the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,6.157847881317139,1,False,,the,order | the
official_random50,132,29,What is the main factor that determines the occurrence of each type of supernova?,E,The progenitor star's metallicity,"Later in large stars (~ 10 Mʘ), heavier elements are made by fusion. Finally the star makes a supernova explosion. Most things happen in the universe so slowly we do not notice. But supernova explosions happen in only 100 seconds. When a supernova explodes its flash is as bright as a 100 billion stars. The dying star is so bright it can be seen during the day. Supernova means ""new star"" because people used to think i",-4.148451328277588,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Later in large stars (~ 10 Mʘ), heavier elements are made by fusion. Finally the star makes a supernova explosion. Most things happen in the universe so slowly we do not notice. But supernova explosions happen in only 100 seconds. When a supernova explodes its flash is as bright as a 100 billion stars. The dying star is so bright it can be seen during the day. Supernova means ""new star"" because people used to think i",1,-4.148451328277588,False,the | star,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | star,the | star
official_random50,9,30,What is the role of axioms in a formal theory?,A,"Basis statements called axioms form the foundation of a formal theory and, together with the deducing rules, help in deriving a set of statements called theorems using proof theory.","String theory has been developed because of a very important problem that has existed for almost 100 years. Albert Einstein's theory that describes the universe on very large scales (it is called general relativity), and it disagrees with two theories that describe things on very small scales (they are called quantum mechanics and the standard model). There are also problems with the Standard Model: it includes about",-9.65903091430664,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Non-Euclidean geometry is more complicated than Euclidean geometry but has many uses. Spherical geometry for example is used in astronomy and cartography.  Examples  Geometry starts with a few simple ideas that are thought to be true, called axioms. Such as:  A point is shown on paper by touching it with a pencil or pen, without making any sideways movement. We know where the point is, but it has no size.  A straight",5,-2.33493709564209,True,called | axioms | the | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,7.324093818664551,4,False,,called | the | theory | and,called | axioms | the | and
official_random50,18,31,What is the 'reactive Leidenfrost effect' observed in non-volatile materials?,A,"The 'reactive Leidenfrost effect' is a phenomenon where solid particles float above hot surfaces and move erratically, observed in non-volatile materials.","Heavier isotopes react chemically more slowly than lighter isotopes of the same element. This ""mass effect"" is large for protium (1H) and deuterium (2H), because deuterium has twice the mass of protium. For heavier elements, the relative atomic weight ratio between isotopes is much less, so the mass effect is usually small.  Stability  Some isotopes are not stable so they change to a different isotope or element by r",-9.403173446655273,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Chemical properties Zinc is a reactive metal. It is about as reactive as aluminium and more reactive than most of the more common metals, such as iron, copper, nickel, and chromium. It is less reactive than magnesium. Zinc can react with acids, bases, and nonmetals. It does not rust in air, though. A coating of zinc oxide and zinc carbonate forms on the surface of the zinc when it is in air. This coating stops corros",16,-8.9348783493042,True,the | reactive | and | non,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.4682950973510742,15,False,,the | effect | and,the | reactive | and | non
official_random50,55,32,What is the SI base unit of time and how is it defined?,B,"The SI base unit of time is the second, which is defined by measuring the electronic transition frequency of caesium atoms.","The SI (International Systems of Units) unit of time is one second, written as s. When used as a variable in mathematics, time is often represented by the symbol .  In Einsteinian physics, time and space can be combined into a single concept. For more on the topic, see space-time continuum.",6.642414093017578,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"The SI (International Systems of Units) unit of time is one second, written as s. When used as a variable in mathematics, time is often represented by the symbol .  In Einsteinian physics, time and space can be combined into a single concept. For more on the topic, see space-time continuum.",1,6.642414093017578,True,the | unit | time | second,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | unit | time | second,the | unit | time | second
official_random50,75,33,What is the piezoelectric strain coefficient for AT-cut quartz crystals?,B,d = 3.1·10‑12 m/V,"Zinc, sometimes called spelter, is a chemical element. It is in the group of metals called the transition metals. It is sometimes considered a post-transition metal. Its symbol on the periodic table is ""Zn"". Zinc is the 30th element on the periodic table, and has an atomic number of 30. Zinc has a mass number of 65.38. It contains 30 protons and 30 electrons. In total, 29 isotopes of zinc are known, and five of these",-10.998985290527344,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Lithium (from Greek lithos 'stone') is a soft, silver-white metal with symbol Li. It is the third chemical element in the periodic table. This means that it has 3 protons in its nucleus and 3 electrons around it. Its atomic number is 3. Its mass number is 6.94. It has two common isotopes, 6Li and 7Li. 7Li is more common; 92.5% of lithium is 7Li. Lithium is a soft silvery metal that is very reactive. It is used in lit",2,-10.644251823425293,False,,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.3547334671020508,1,False,,,
official_random50,150,34,"What is the reason behind the designation of Class L dwarfs, and what is their color and composition?",B,"Class L dwarfs are cooler than M stars and are designated L because L is the remaining letter alphabetically closest to M. They are dark red in color and are brightest in infrared. Their atmosphere is cool enough to allow metal hydrides and alkali metals to be prominent in their spectra. Some of these objects have masses large enough to support hydrogen fusion and are therefore stars, but most are of substellar mass and are therefore brown dwarfs.","Turmoil in taxonomy Today, there are many changes in the classification of living things. This turmoil in taxonomy has led to many alternative classifications. It is caused partly from the move from Linnaean to cladistic principles, and partly by the use of DNA sequence data in taxonomy. An example is: the way derived groups like birds should not be classified at the same level as the group they evolved from. Yet bir",-9.827059745788574,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Living things are classified into three domains: bacteria, archaea and eukaryotes. The highest rank in a domain is the kingdom. Each kingdom has many smaller groups in it, called phyla. Each phylum has more smaller groups in it, called classes. This pattern looks like branches on a tree with smaller branches growing from them. Each species is put into a group because of what it does, how and what it eats, special bod",11,-9.003299713134766,True,class | are | and | the | they | enough,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.8237600326538086,10,False,,class | are | and | the | they,class | are | and | the | they | enough
official_random50,104,35,What is the Landau-Lifshitz-Gilbert equation used for in physics?,C,"The Landau-Lifshitz-Gilbert equation is a differential equation used to describe the precessional motion of magnetization M in a solid, and is commonly used in micromagnetics to model the effects of a magnetic field on ferromagnetic materials.",Applied mathematics  Applied math uses symbolic logic to solve problems in areas like engineering and physics.  Numerical analysis – Optimization – Probability theory – Statistics – Mathematical finance – Game theory – Mathematical physics – Fluid dynamics - Computational algorithms  Famous theorems  These theorems and conjectures have interested mathematicians and amateurs alike:  Pythagorean theorem – FLT – Goldbac,-8.084165573120117,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"This equation is used to calculate how the earth moves around the sun and how the moon moves around the earth. It is also used to calculate how other planets, stars and objects in space move around.  The equation says that if two objects are very heavy then there is a strong force between them because of gravity. If they are very far apart then the force is weaker.  The four forces of the Universe  Objects and partic",2,-2.9775986671447754,True,the | equation | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,5.106566905975342,1,False,,the | and,the | equation | and
official_random50,135,36,Who was the first person to describe the pulmonary circulation system?,E,Ibn al-Nafis,"On 1 August 1774, British clergyman Joseph Priestley focused sunlight on mercuric oxide in a glass tube. From this experiment he got a gas that he called ""dephlogisticated air"". He found that candles burned more brightly in the gas and a mouse lived longer while breathing it. After breathing the gas, Priestley said that it felt like normal air, but his lungs felt lighter and easy afterwards. His findings were publish",-9.033565521240234,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Lavoisier's research  Lavoisier did the first main experiments on oxidation. He was the first person to explain how combustion works. He used these and other experiments to prove the phlogiston theory wrong. He also tried to prove that the substance discovered by Priestley and Scheele was a chemical element.  In one experiment, Lavoisier found that there was no increase in weight when tin and air were heated in a clo",4,-4.522283554077148,False,,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,4.511281967163086,3,False,,,
official_random50,137,37,What is the main focus of the Environmental Science Center at Qatar University?,D,"Environmental studies, with a main focus on marine science, atmospheric and biological sciences.",Community and ecosystem ecology,-7.002255439758301,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,Community and ecosystem ecology,1,-7.002255439758301,False,and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,and,and
official_random50,164,38,What is Modified Newtonian Dynamics (MOND)?,C,MOND is a hypothesis that proposes a modification of Newton's law of universal gravitation to account for observed properties of galaxies. It is an alternative to the hypothesis of dark matter in terms of explaining why galaxies do not appear to obey the currently understood laws of physics.,"|- !mole |style=""text-align:center"" |mol |style=""text-align:center"" |N |amount ofsubstance |  Prior (1900): A stoichiometric quantity which is the equivalent mass in grams of Avogadro's number of molecules of a substance.ICAW  Interim (1967): The amount of substance of a system which contains as many elementary entities as there are atoms in 0.012 kilogram of carbon-12.  Current (2019): The amount of substance of exa",-11.3375883102417,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,Sir Isaac Newton's laws of motion contain an important formula: F = ma. F is force. m is mass. a is acceleration. An object with a mass (m) of one kilogram will accelerate (a) at one meter per second per second when acted upon by a force (F) of one newton. This about one-tenth the acceleration due to earth’s gravity.,3,-6.946592807769775,True,newton | law | for | the | laws,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,4.390995502471924,2,False,,for | the,newton | law | for | the | laws
official_random50,76,39,What is the difference between probability mass function (PMF) and probability density function (PDF)?,D,"PMF is used for discrete random variables, while PDF is used for continuous random variables.","Division in physics   When the Standard Model is set to general relativity in order to include mass, probability densities of infinity appear.  This is presumed incorrect, as probability ordinarily ranges from 0 to 1—0% to 100% probability.  Some theoretical physicists suspect that the problem is in the Standard Model, which represents each particle by a zero-dimensional point that in principle can be infinitely smal",-5.1972503662109375,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Probability is a part of applied mathematics. It has to do with chance, the study of things that might happen or might not happen.  For example, using probability, one can show that by throwing a coin up in the air and letting it land, half of the time it will land with one side facing up, and half of the time with the other side facing up. Many coins have a picture of the face of a famous person on one side, and som",3,-3.0584404468536377,False,for,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,2.1388099193573,2,False,,,for
official_random50,79,40,What is a Hilbert space in quantum mechanics?,E,A complex vector space where the state of a quantum mechanical system is described by a vector |Ψ⟩.,"Quantum realm  Strange mechanics   By the 1920s, to probe the operating of the electromagnetic field at minuscule scales of space and time, quantum mechanics (QM) was developed. Yet electrons—the matter particles that interact with the photons that are the electromagnetic field's force carriers—would appear to defy mechanical principles altogether. None could predict a quantum particle's location from moment to momen",-3.2735211849212646,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Concept  Framework   String conjectures that on the microscopic scale, Einstein's 4D spacetime is a field of Calabi-Yau manifolds, each containing 6 space dimensions curled up, thus not extended into the 3 space dimensions presented to the classical realm.  In string theory, each quantum particle is replaced by a 1D string of vibrating energy whose length is the Planck length.  As the string moves, it traces width, a",2,-2.88317608833313,True,space | the | quantum,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.39034509658813477,1,False,,space | the | quantum | mechanical,space | the | quantum
official_random50,197,41,What happens to excess base metal as a solution cools from the upper transformation temperature towards an insoluble state?,B,"The excess base metal will often crystallize-out, becoming the proeutectoid until the remaining concentration of solutes reaches the eutectoid level, which will then crystallize as a separate microstructure.","State changes  A gas can go through two different state changes. If the temperature is low enough the gas can condense and turn into a liquid. Sometimes, if the temperature is low enough it can go through deposition, where it changes straight to a solid. Normally a gas must first condense to a liquid, and then freeze to become a solid, but if the temperature is very low it can skip the liquid stage and instantly beco",-9.327751159667969,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Condensation is how gas changes into a liquid when it touches a cooler surface. Condensation is part of the water cycle. It is the opposite of evaporation.  Process  Condensation of water is when water changes from gas to a liquid or crystal shape.  Any gas can condense, either because the temperature is dropping or the pressure is increasing.  In either case the pressure of the condensing gas is higher than the vapo",5,-9.175861358642578,False,the,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.15188980102539062,4,False,,the,the
official_random50,38,42,What is the spin quantum number?,E,"The spin quantum number is a dimensionless quantity obtained by dividing the spin angular momentum by the reduced Planck constant ħ, which has the same dimensions as angular momentum.","For each shell, numbered 1, 2, 3, and so on, there may be a number of different orbitals. These have different shapes, or point in different directions. Each orbital can be described by its three quantum numbers. The principal quantum number is the electron shell number. The azimuthal quantum number is represented by a letter: s, p, d, or f. Depending on the principal and azimuthal quantum numbers, the electron can h",-0.9432252645492554,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"For each shell, numbered 1, 2, 3, and so on, there may be a number of different orbitals. These have different shapes, or point in different directions. Each orbital can be described by its three quantum numbers. The principal quantum number is the electron shell number. The azimuthal quantum number is represented by a letter: s, p, d, or f. Depending on the principal and azimuthal quantum numbers, the electron can h",1,-0.9432252645492554,True,the | quantum | number,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,the | quantum | number,the | quantum | number
official_random50,24,43,What is the decay energy for the free neutron decay process?,E,0.782343 MeV,"The number of neutrons in relation to protons defines whether the nucleus stays together or goes through radioactive decay. When there are too many neutrons or protons, the atom tries to make the numbers smaller or more equal by removing the extra particles. It sends out radiation in the form of alpha, beta, or gamma decay. Nuclei can also change in other ways. Nuclear fission is when the nucleus breaks into two smal",-2.4161734580993652,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"There are three main kinds of radioactive decay: alpha, beta, and gamma.  Alpha decay is when the atom shoots out a particle having two protons and two neutrons. This is a helium-4 nucleus. The result is an element with an atomic number of two less than before. So, for example, if a uranium atom (atomic number 92) went through alpha decay, it would become thorium (atomic number 90). Alpha decay happens when an atom i",3,-2.153271198272705,False,,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.26290225982666016,2,False,,,
official_random50,122,44,How many crystallographic point groups are there in three-dimensional space?,B,32,"Typical galaxies range from dwarf galaxies with as few as ten million (107) stars up to giants with one trillion (1012) stars, all orbiting the galaxy's center of mass. Thus, a very rough estimate from these numbers would suggest there are around one sextillion (1021) stars in the observable Universe; though a 2003 study by Australian National University astronomers resulted in a figure of 70 sextillion (7 x 1022).  ",-7.66231632232666,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"In a vector space  (with vectors being ""arrows"" with directions), the dimension of , also written as , is equal to the cardinality (or number of vectors) of a basis of  (a set which indicates how many unique directions  actually has). It is also equal to the number of the largest group of straight line directions of that space. ""Normal"" objects in everyday life are specified by three dimensions, which are usually cal",4,-6.330859184265137,False,,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,1.3314571380615234,3,False,,,
official_random50,195,45,What is the relation between the three moment theorem and the bending moments at three successive supports of a continuous beam?,C,"The three moment theorem describes the relationship between bending moments at three successive supports of a continuous beam, subject to a loading on two adjacent spans with or without settlement of the supports.","Big Bang model   The prevailing Big Bang model accounts for many of the experimental observations described above, such as the correlation of distance and redshift of galaxies, the universal ratio of hydrogen:helium atoms, and the ubiquitous, isotropic microwave radiation background. As noted above, the redshift arises from the metric expansion of space; as the space itself expands, the wavelength of a photon traveli",-10.945781707763672,False,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"The General Theory of Relativity   The General Theory of Relativity was published in 1915, ten years after the special theory of relativity was created. Einstein's general theory of relativity uses the idea of spacetime. Spacetime is the fact that we have a four-dimensional universe, having three spatial (space) dimensions and one temporal (time) dimension. Any physical event happens at some place inside these three ",3,-7.469574928283691,True,the | three | moment | bending,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,3.4762067794799805,2,True,,the,the | three | moment | bending
official_random50,29,46,What is the function of the fibrous cardiac skeleton?,C,"The fibrous cardiac skeleton provides structure to the heart, forming the atrioventricular septum that separates the atria from the ventricles, and the fibrous rings that serve as bases for the four heart valves.","Proteins are essential to all cells. Like other biological macromolecules (polysaccharides and nucleic acids), proteins take part in virtually every process in cells:  Many proteins are enzymes that catalyze (help to happen) biochemical reactions and are vital to metabolism.  Other proteins have structural or mechanical functions, such as in muscle and in cells. The cytoskeleton is a system of scaffolding that keeps ",-10.554896354675293,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Body systems  There are different organ systems, such as the cardiovascular system, also known as the circulatory system (the system that gets blood around the body), the muscular system (the system that contains muscles), the nervous system (the system that controls the nerves,and the brain) and the skeleton (the bones).  Anatomy, physiology and biochemistry are similar basic medical sciences.  Related pages  Anatom",6,-8.78264045715332,True,the | skeleton | and,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,1.7722558975219727,5,False,,the | skeleton | and | for,the | skeleton | and
official_random50,19,47,What is reciprocal length or inverse length?,E,"Reciprocal length or inverse length is a quantity or measurement used in several branches of science and mathematics. It is the reciprocal of length, and common units used for this measurement include the reciprocal metre or inverse metre (symbol: m−1), the reciprocal centimetre or inverse centimetre (symbol: cm−1).","Multiplicative inverse property  The multiplicative inverse property means that when we multiply a number and its reciprocal, the result is 1. Algebraically, it states the following: , which is the same as . For example, the multiplicative inverse (or reciprocal) of 2 is 1/2. To get the reciprocal of a fraction, switch the numerator and the denominator: the reciprocal of  is .  Advanced Algebra In addition to ""elemen",-0.2857353985309601,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"Multiplicative inverse property  The multiplicative inverse property means that when we multiply a number and its reciprocal, the result is 1. Algebraically, it states the following: , which is the same as . For example, the multiplicative inverse (or reciprocal) of 2 is 1/2. To get the reciprocal of a fraction, switch the numerator and the denominator: the reciprocal of  is .  Advanced Algebra In addition to ""elemen",1,-0.2857353985309601,True,reciprocal | inverse | and | the | for | include,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.0,0,False,,reciprocal | inverse | and | the | for | include,reciprocal | inverse | and | the | for | include
official_random50,143,48,What is the role of methane in Fischer-Tropsch processes?,A,Methane is partially converted to carbon monoxide for utilization in Fischer-Tropsch processes.,"Hydrogen, along with electrons energized by light, converts NADP into NADPH which is then used in the light-independent reactions. Oxygen gas diffuses out of the plant as a waste product of photosynthesis, and ATP is synthesized from ADP and inorganic phosphate. This all happens in the grana of chloroplasts.  Dark phase  During this reaction, sugars are built up using carbon dioxide and the products of the light-depe",-10.183938980102539,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"It is a useful process. One use is in distillation. The gas made from a boiling liquid mix is sent to a condenser, where the different parts condense differently. This can purify a liquid, such as alcohol or water. The condensing liquid makes heat, which must be removed for the condensation to continue.  Related pages   Desalination  References  Other websites   International Consortium of Advanced Technologies and S",8,-9.894065856933594,False,for,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.2898731231689453,7,False,,carbon | for,for
official_random50,86,49,What is the formalism that angular momentum is associated with in rotational invariance?,D,Angular momentum is the 2-form Noether charge associated with rotational invariance.,"In this formula, think that the centripetal force and the centripetal momentum are the same thing because they are both measured in Newtons.   If, however, the angular frequency is not constant (as might be the case in a roller-coaster ride) then  does vary with respect to time. Here      Thus      as  and  , which we know from the angular frequency.  Geometric proof for uniform circular motion  In the figure to the ",-5.678342819213867,True,Vector top-1 lacks direct answer-bearing terms and does not contain sufficient evidence for the correct option.,"By law of inertia, when no force is applied to an object, the object holds its velocity, which is speed and direction.  An object either in uniform motion, which is constant speed in an unchanging direction, or staying at rest, which is zero velocity, experiences inertia.  This exhibits Galilean invariance—its mechanical interactions proceeding without variation—also called Galilean relativity since one cannot percei",4,-5.093413352966309,True,the | form | invariance,Re-ranked top-1 is answer-bearing because it includes explicit evidence terms supporting the correct option.,0.5849294662475586,3,False,,angular | momentum | the | form,the | form | invariance
